Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Icon,Stations,Source
2020-04-02,1585760400,35.6,27.0,30.6,38.4,30.1,33.7,21.9,62.36,0.0,,0.0,,,,,22.3,136.4,1010.6,42.6,10.3,,,05:49:29,1585781369,18:04:05,1585825445,0.31,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-03,1585846800,36.7,27.5,31.0,38.4,31.1,33.7,21.1,58.4,0.0,,0.0,,,,,22.9,134.1,1010.9,29.9,10.3,,,05:48:53,1585867733,18:04:05,1585911845,0.36,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-04,1585933200,35.8,27.4,30.9,40.0,30.8,34.5,22.4,62.49,0.0,,0.0,,,,,21.6,127.8,1010.9,33.7,10.3,,,05:48:18,1585954098,18:04:05,1585998245,0.41,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-05,1586019600,37.6,27.0,31.3,37.5,29.2,33.7,20.5,56.03,0.0,,0.0,,,,37.1,24.1,125.8,1011.3,27.4,10.3,,,05:47:43,1586040463,18:04:06,1586084646,0.45,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-06,1586106000,35.0,27.4,30.5,37.7,31.2,34.2,22.6,64.75,0.0,,0.0,,,,,19.6,139.5,1010.8,43.3,10.3,,,05:47:09,1586126829,18:04:06,1586171046,0.48,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-07,1586192400,33.6,27.9,30.0,37.8,31.5,33.9,23.0,67.08,0.0,,0.0,,,,,22.3,150.4,1010.6,41.2,10.3,,,05:46:34,1586213194,18:04:07,1586257447,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-08,1586278800,34.2,27.4,29.7,40.3,30.8,34.7,24.2,73.15,0.0,,0.0,,,,,18.4,145.6,1011.1,65.3,10.2,,,05:46:00,1586299560,18:04:08,1586343848,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-09,1586365200,34.9,26.4,29.6,40.1,26.4,34.1,24.2,74.81,0.0,,0.0,,,,,22.0,120.0,1011.6,64.1,9.3,,,05:45:26,1586385926,18:04:09,1586430249,0.52,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-10,1586451600,34.5,26.9,29.3,39.0,30.1,34.0,24.3,75.81,0.0,,0.0,,,,,17.8,139.4,1012.4,48.5,9.8,,,05:44:53,1586472293,18:04:11,1586516651,0.54,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-11,1586538000,33.0,27.0,29.7,38.1,30.6,34.1,23.7,71.37,0.0,,0.0,,,,,17.3,140.1,1012.1,43.0,10.3,,,05:44:20,1586558660,18:04:12,1586603052,0.58,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-12,1586624400,33.9,27.9,29.8,39.4,31.8,35.0,24.4,73.75,0.6,,4.17,,,,,20.0,134.1,1010.8,47.8,10.0,,,05:43:47,1586645027,18:04:14,1586689454,0.63,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-13,1586710800,31.0,26.0,28.2,35.4,26.0,31.2,24.4,81.21,0.0,,0.0,,,,,14.8,150.2,1011.1,59.3,8.8,,,05:43:14,1586731394,18:04:16,1586775856,0.68,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-14,1586797200,34.4,26.0,28.7,36.8,26.0,31.4,23.9,78.01,0.0,,0.0,,,,46.4,21.8,131.1,1011.5,57.9,7.3,,,05:42:42,1586817762,18:04:18,1586862258,0.73,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-15,1586883600,34.2,25.0,29.0,38.9,25.0,31.8,23.3,73.7,0.0,,0.0,,,,,16.6,212.5,1011.4,56.4,8.6,,,05:42:11,1586904131,18:04:21,1586948661,0.78,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-16,1586970000,34.6,26.0,30.0,37.7,26.0,33.1,22.3,65.39,0.0,,0.0,,,,,19.6,135.0,1010.6,45.2,9.7,,,05:41:40,1586990500,18:04:24,1587035064,0.83,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-17,1587056400,34.8,27.0,30.1,39.6,30.1,34.4,23.4,68.57,0.0,,0.0,,,,,23.1,138.6,1010.9,41.5,10.4,,,05:41:09,1587076869,18:04:27,1587121467,0.88,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-18,1587142800,35.0,26.0,30.0,39.6,26.0,33.9,23.7,71.02,0.0,,0.0,,,,,15.7,134.4,1011.8,42.0,10.2,,,05:40:39,1587163239,18:04:30,1587207870,0.91,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-19,1587229200,35.3,27.4,30.5,41.3,31.5,35.7,24.2,70.54,0.0,,0.0,,,,,17.7,149.8,1010.8,41.2,10.3,,,05:40:09,1587249609,18:04:34,1587294274,0.95,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-20,1587315600,35.6,27.9,30.7,41.4,31.9,35.6,23.9,69.04,0.0,,0.0,,,,,19.6,148.1,1010.8,38.4,10.3,,,05:39:40,1587335980,18:04:38,1587380678,0.97,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-21,1587402000,36.4,27.0,30.8,41.3,30.6,35.7,23.9,68.75,0.0,,0.0,,,,,21.6,138.4,1009.8,37.7,10.3,,,05:39:11,1587422351,18:04:42,1587467082,0.99,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-22,1587488400,34.9,27.0,30.9,39.8,30.8,36.8,24.7,71.53,0.0,,0.0,,,,,17.7,146.5,1009.7,52.4,10.3,,,05:38:43,1587508723,18:04:47,1587553487,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-23,1587574800,37.0,28.9,31.9,42.0,34.5,37.2,23.8,64.44,0.0,,0.0,,,,33.5,22.3,137.3,1009.7,51.0,10.3,,,05:38:16,1587595096,18:04:52,1587639892,0.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-24,1587661200,36.7,28.0,30.5,40.6,31.9,35.2,23.6,67.84,17.0,,4.17,,,,,17.8,146.8,1009.8,44.8,10.1,,,05:37:49,1587681469,18:04:57,1587726297,0.01,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-25,1587747600,36.6,26.0,29.1,39.1,26.0,31.2,23.2,73.44,0.1,,4.17,,,,46.4,26.4,157.7,1010.0,45.7,9.8,,,05:37:22,1587767842,18:05:03,1587812703,0.03,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-26,1587834000,35.0,25.0,28.5,40.2,25.0,30.2,23.6,77.61,9.2,,4.17,,,,,20.8,213.3,1010.6,50.6,9.9,,,05:36:57,1587854217,18:05:09,1587899109,0.05,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-27,1587920400,35.0,25.0,28.8,38.3,25.0,31.3,23.4,75.4,0.1,,4.17,,,,,25.5,206.8,1011.0,48.3,8.4,,,05:36:32,1587940592,18:05:15,1587985515,0.09,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-28,1588006800,36.0,25.6,29.6,39.5,25.6,32.5,23.1,70.67,0.0,,0.0,,,,,14.1,178.6,1010.7,51.8,9.6,,,05:36:07,1588026967,18:05:22,1588071922,0.13,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-29,1588093200,36.4,26.0,30.8,37.9,26.0,33.3,21.1,58.55,0.0,,0.0,,,,,20.5,113.8,1009.9,47.4,10.3,,,05:35:43,1588113343,18:05:29,1588158329,0.18,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-04-30,1588179600,36.3,26.6,31.1,39.4,26.6,34.0,21.7,59.23,0.0,,0.0,,,,,22.7,121.9,1010.3,40.0,10.3,,,05:35:20,1588199720,18:05:37,1588244737,0.23,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-01,1588266000,36.2,27.0,30.8,38.5,29.8,34.1,21.9,61.39,0.0,,0.0,,,,,22.3,132.5,1009.2,34.5,10.4,,,05:34:58,1588286098,18:05:44,1588331144,0.28,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-02,1588352400,34.4,28.0,30.5,38.3,31.6,34.6,22.9,65.41,0.0,,0.0,,,,,18.4,146.2,1008.7,46.7,10.0,,,05:34:36,1588372476,18:05:53,1588417553,0.34,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-03,1588438800,35.2,27.6,30.9,41.6,32.2,36.5,24.4,69.74,0.0,,0.0,,,,,19.3,142.4,1008.9,50.2,10.1,,,05:34:15,1588458855,18:06:01,1588503961,0.39,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-04,1588525200,34.9,28.4,30.9,40.7,34.3,37.1,24.8,71.29,0.0,,0.0,,,,,15.8,150.1,1009.4,47.5,10.2,,,05:33:55,1588545235,18:06:10,1588590370,0.44,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-05,1588611600,36.4,29.0,31.3,42.2,35.3,37.5,24.7,69.58,0.1,,4.17,,,,,17.3,182.9,1008.6,58.7,10.2,,,05:33:35,1588631615,18:06:20,1588676780,0.47,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-06,1588698000,36.0,29.0,31.5,39.9,34.9,37.4,24.2,67.16,0.0,,0.0,,,,,15.5,162.6,1008.4,56.2,10.3,,,05:33:16,1588717996,18:06:30,1588763190,0.49,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-07,1588784400,35.4,28.8,31.5,41.3,34.0,38.0,24.8,69.02,0.0,,0.0,,,,,18.9,149.1,1007.9,49.6,10.3,,,05:32:58,1588804378,18:06:40,1588849600,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-08,1588870800,36.0,29.0,31.5,41.4,35.5,38.1,25.0,70.1,0.0,,0.0,,,,,17.7,171.6,1008.1,55.7,9.7,,,05:32:41,1588890761,18:06:50,1588936010,0.51,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-09,1588957200,36.6,28.9,31.9,42.4,35.5,38.4,24.7,67.81,0.0,,0.0,,,,,18.4,169.3,1008.7,56.7,10.3,,,05:32:24,1588977144,18:07:01,1589022421,0.53,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-10,1589043600,36.3,29.0,31.8,41.2,35.6,37.9,24.4,66.96,0.0,,0.0,,,,,19.6,161.7,1008.8,53.5,10.3,,,05:32:08,1589063528,18:07:12,1589108832,0.56,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-11,1589130000,35.6,29.9,31.9,40.3,35.8,37.6,23.9,64.22,0.0,,0.0,,,,,14.8,157.5,1009.4,61.7,10.3,,,05:31:53,1589149913,18:07:24,1589195244,0.61,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-12,1589216400,36.6,28.9,31.9,40.7,34.5,37.3,23.7,64.28,0.0,,0.0,,,,,17.6,168.6,1008.9,53.1,10.3,,,05:31:39,1589236299,18:07:36,1589281656,0.65,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-13,1589302800,36.6,28.9,31.7,43.2,34.4,38.0,24.5,66.99,0.0,,0.0,,,,,20.3,143.1,1008.9,44.4,10.3,,,05:31:26,1589322686,18:07:48,1589368068,0.7,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-14,1589389200,37.0,29.0,31.9,40.8,35.6,37.9,24.2,65.65,0.0,,0.0,,,,,21.3,126.9,1008.5,51.8,10.3,,,05:31:13,1589409073,18:08:01,1589454481,0.75,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-15,1589475600,36.0,29.0,31.5,41.2,35.5,38.0,24.8,69.19,0.0,,0.0,,,,,16.6,145.7,1006.6,49.6,10.3,,,05:31:01,1589495461,18:08:14,1589540894,0.8,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-16,1589562000,35.6,25.4,30.6,41.9,25.4,37.1,25.5,75.87,1.2,,8.33,,,,,14.0,175.2,1006.1,57.2,9.4,,,05:30:50,1589581850,18:08:27,1589627307,0.85,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-17,1589648400,35.6,29.0,31.1,40.6,34.5,37.0,24.4,68.69,0.0,,0.0,,,,,18.9,196.3,1006.2,47.5,10.3,,,05:30:40,1589668240,18:08:41,1589713721,0.89,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-18,1589734800,36.6,28.4,31.8,40.8,34.4,38.2,24.6,68.04,0.0,,0.0,,,,,22.0,213.5,1006.2,49.8,10.3,,,05:30:30,1589754630,18:08:54,1589800134,0.93,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-19,1589821200,37.2,26.4,30.5,41.8,26.4,35.8,24.5,73.14,0.9,,4.17,,,,72.4,26.6,216.8,1006.6,55.7,9.8,,,05:30:22,1589841022,18:09:09,1589886549,0.96,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-20,1589907600,33.0,27.0,28.9,43.1,30.9,35.4,26.1,84.97,1.6,,8.33,,,,,16.2,180.2,1007.6,55.3,9.7,,,05:30:14,1589927414,18:09:23,1589972963,0.98,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-21,1589994000,36.0,26.4,31.0,42.4,26.4,37.3,25.2,73.24,0.0,,0.0,,,,,17.6,201.7,1007.7,51.9,10.1,,,05:30:07,1590013807,18:09:38,1590059378,1.0,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-22,1590080400,35.6,28.4,30.7,43.3,34.2,38.4,26.0,76.89,7.0,,4.17,,,,,14.0,199.1,1007.3,53.8,9.8,,,05:30:01,1590100201,18:09:53,1590145793,1.0,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-23,1590166800,33.0,27.1,29.7,41.2,30.8,36.8,26.0,81.4,0.1,,4.17,,,,,16.9,224.2,1008.5,54.3,9.4,,,05:29:55,1590186595,18:10:08,1590232208,0.0,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-24,1590253200,34.9,26.6,29.9,41.1,26.6,35.1,24.8,75.66,0.0,,0.0,,,,,22.3,242.7,1009.9,54.6,9.7,,,05:29:51,1590272991,18:10:23,1590318623,0.02,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-25,1590339600,35.0,26.0,28.5,40.6,26.0,32.8,25.5,85.81,21.0,,8.33,,,,,22.3,169.0,1011.1,52.7,8.7,,,05:29:47,1590359387,18:10:39,1590405039,0.04,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-26,1590426000,36.0,26.0,31.1,44.0,26.0,36.9,25.0,72.71,0.0,,0.0,,,,,17.1,198.6,1010.6,44.8,9.3,,,05:29:44,1590445784,18:10:55,1590491455,0.07,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-27,1590512400,35.4,24.4,30.0,41.8,24.4,35.3,24.9,76.64,0.0,,0.0,,,,,22.8,226.1,1010.2,52.4,9.4,,,05:29:42,1590532182,18:11:11,1590577871,0.11,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-28,1590598800,34.0,27.0,29.0,43.2,31.2,35.2,26.0,84.51,2.0,,4.17,,,,,16.2,208.7,1009.9,63.4,8.7,,,05:29:40,1590618580,18:11:27,1590664287,0.16,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-29,1590685200,34.4,26.3,29.3,41.3,26.3,34.8,25.6,82.36,0.0,,0.0,,,,,18.2,175.5,1010.5,56.7,9.7,,,05:29:40,1590704980,18:11:43,1590750703,0.21,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-30,1590771600,34.0,25.2,28.0,40.6,25.2,30.8,25.5,88.43,11.0,,12.5,,,,33.5,9.7,182.0,1011.5,52.7,8.9,,,05:29:40,1590791380,18:11:59,1590837119,0.27,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-05-31,1590858000,33.4,26.0,29.4,41.7,26.0,34.5,25.5,80.4,0.1,,4.17,,,,,13.4,146.5,1011.4,43.7,9.3,,,05:29:41,1590877781,18:12:16,1590923536,0.33,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-01,1590944400,35.0,24.4,29.6,43.3,24.4,34.7,24.8,77.0,0.0,,0.0,,,,37.1,19.2,189.8,1010.7,60.1,9.4,,,05:29:42,1590964182,18:12:32,1591009952,0.38,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-02,1591030800,33.0,24.0,27.5,40.0,24.0,30.2,24.4,84.34,0.3,,8.33,,,,,23.7,173.8,1010.5,55.8,9.2,,,05:29:44,1591050584,18:12:49,1591096369,0.43,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-03,1591117200,34.6,25.9,28.4,39.4,25.9,31.1,24.7,82.76,0.0,,0.0,,,,,20.5,196.2,1009.1,50.9,9.2,,,05:29:47,1591136987,18:13:05,1591182785,0.46,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-04,1591203600,33.0,25.0,27.7,39.2,25.0,30.5,25.3,87.83,4.0,,4.17,,,,,16.1,191.6,1009.1,54.0,9.1,,,05:29:51,1591223391,18:13:22,1591269202,0.49,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-05,1591290000,33.5,25.0,28.4,39.4,25.0,32.1,24.8,82.59,0.0,,0.0,,,,,13.6,211.8,1009.4,51.7,8.5,,,05:29:55,1591309795,18:13:38,1591355618,0.5,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-06,1591376400,32.0,26.0,28.5,39.7,26.0,33.8,25.4,83.64,1.0,,4.17,,,,,14.4,221.1,1009.3,50.8,10.0,,,05:30:00,1591396200,18:13:55,1591442035,0.51,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-07,1591462800,35.4,26.6,30.1,40.2,26.6,34.9,24.5,74.36,15.0,,4.17,,,,,17.8,214.8,1008.5,47.3,9.5,,,05:30:06,1591482606,18:14:11,1591528451,0.52,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-08,1591549200,35.0,26.0,30.7,41.3,26.0,36.4,24.9,73.26,0.0,,0.0,,,,,17.6,255.7,1007.6,46.6,10.2,,,05:30:12,1591569012,18:14:28,1591614868,0.54,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-09,1591635600,34.0,24.8,29.7,40.1,24.8,35.2,25.0,77.35,0.0,,0.0,,,,,17.1,215.9,1008.1,52.7,9.9,,,05:30:19,1591655419,18:14:44,1591701284,0.58,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-10,1591722000,32.0,25.0,27.4,39.5,25.0,30.4,25.3,88.91,7.3,,4.17,,,,,23.4,210.8,1008.8,63.7,8.2,,,05:30:27,1591741827,18:15:00,1591787700,0.63,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-11,1591808400,32.3,25.0,28.8,40.1,25.0,33.0,25.0,81.41,0.1,,4.17,,,,,13.7,206.9,1007.7,60.2,8.6,,,05:30:35,1591828235,18:15:16,1591874116,0.67,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-12,1591894800,33.6,25.0,29.7,39.5,25.0,34.4,24.8,76.59,0.0,,0.0,,,,,20.0,261.6,1005.7,49.8,9.9,,,05:30:44,1591914644,18:15:32,1591960532,0.72,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-13,1591981200,35.0,25.0,28.4,42.3,25.0,32.0,25.0,83.67,10.3,,4.17,,,,53.6,24.3,240.7,1005.7,59.9,9.2,,,05:30:53,1592001053,18:15:48,1592046948,0.77,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-14,1592067600,31.4,25.4,26.9,39.7,25.4,28.5,25.4,91.82,78.7,,12.5,,,,,15.8,223.2,1008.1,60.2,8.6,,,05:31:03,1592087463,18:16:03,1592133363,0.81,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-15,1592154000,32.6,25.0,27.5,39.2,25.0,30.7,25.4,89.23,6.0,,8.33,,,,,15.9,198.3,1009.8,59.0,8.4,,,05:31:13,1592173873,18:16:18,1592219778,0.86,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-16,1592240400,33.4,24.0,28.1,40.6,24.0,31.2,25.4,86.7,1.3,,8.33,,,,68.4,24.3,187.5,1009.8,60.9,8.5,,,05:31:24,1592260284,18:16:33,1592306193,0.9,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-17,1592326800,33.9,25.0,27.7,40.1,25.0,31.2,25.4,88.17,0.5,,4.17,,,,,22.1,157.6,1009.1,48.8,8.1,,,05:31:35,1592346695,18:16:47,1592392607,0.94,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-18,1592413200,34.5,26.0,30.0,40.8,26.0,34.3,24.5,74.74,0.0,,0.0,,,,,15.8,255.9,1008.5,44.8,9.7,,,05:31:47,1592433107,18:17:01,1592479021,0.97,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-19,1592499600,34.0,27.0,29.8,40.0,31.2,35.9,25.4,78.12,1.0,,4.17,,,,,12.5,248.3,1008.4,54.0,9.4,,,05:31:59,1592519519,18:17:15,1592565435,0.99,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-20,1592586000,34.1,26.0,29.7,41.5,26.0,35.4,25.3,78.26,0.1,,4.17,,,,,14.7,182.0,1008.2,64.8,9.6,,,05:32:12,1592605932,18:17:29,1592651849,1.0,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-21,1592672400,32.2,25.5,27.4,40.9,25.5,30.9,25.5,89.46,10.1,,8.33,,,,,23.4,218.1,1007.4,61.5,9.1,,,05:32:24,1592692344,18:17:42,1592738262,0.0,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-22,1592758800,34.0,25.0,28.9,39.6,25.0,32.6,24.6,79.68,0.0,,0.0,,,,,20.3,184.1,1007.4,54.5,9.6,,,05:32:38,1592778758,18:17:54,1592824674,0.01,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-23,1592845200,35.0,26.0,30.2,41.3,26.0,35.3,24.6,73.79,0.0,,0.0,,,,,11.2,238.3,1008.1,58.0,9.7,,,05:32:51,1592865171,18:18:06,1592911086,0.03,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-24,1592931600,34.5,24.6,29.2,41.4,24.6,34.1,24.8,78.46,0.0,,0.0,,,,,19.6,225.3,1008.1,53.3,9.3,,,05:33:05,1592951585,18:18:18,1592997498,0.06,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-25,1593018000,31.1,25.0,26.9,39.3,25.0,29.4,25.3,91.38,3.0,,8.33,,,,,16.1,224.9,1008.2,57.1,7.8,,,05:33:19,1593037999,18:18:29,1593083909,0.1,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-26,1593104400,33.5,25.0,28.0,39.1,25.0,31.0,24.5,82.94,0.0,,0.0,,,,,15.5,203.2,1008.1,55.5,8.1,,,05:33:34,1593124414,18:18:40,1593170320,0.14,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-27,1593190800,33.0,25.0,28.8,39.8,25.0,32.6,24.4,78.26,0.0,,0.0,,,,,16.9,228.8,1008.1,57.0,9.6,,,05:33:48,1593210828,18:18:50,1593256730,0.2,Partially cloudy,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-28,1593277200,32.0,25.0,27.4,38.4,25.0,30.7,24.8,86.33,21.6,,12.5,,,,,23.8,222.3,1008.4,63.4,8.7,,,05:34:03,1593297243,18:19:00,1593343140,0.26,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-29,1593363600,30.0,24.4,26.0,37.4,24.4,26.9,24.5,91.79,26.0,,8.33,,,,57.6,28.2,200.7,1008.8,62.5,8.6,,,05:34:18,1593383658,18:19:09,1593429549,0.32,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-06-30,1593450000,31.0,25.0,26.9,39.1,25.0,29.5,25.0,89.66,0.5,,4.17,,,,,17.8,192.6,1008.4,57.0,7.8,,,05:34:33,1593470073,18:19:17,1593515957,0.37,"Rain, Partially cloudy",cloudy,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-01,1593536400,32.0,25.0,27.7,38.6,25.0,30.8,24.8,85.09,6.3,,4.17,,,,63.0,19.2,191.8,1007.5,51.5,8.1,,,05:34:48,1593556488,18:19:25,1593602365,0.42,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-02,1593622800,32.4,24.4,28.0,39.2,24.4,31.2,24.4,82.18,19.2,,4.17,,,,,25.0,244.9,1007.0,56.7,9.8,,,05:35:04,1593642904,18:19:32,1593688772,0.46,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
2020-07-03,1593709200,29.4,25.0,27.1,35.2,25.0,29.8,24.5,85.95,5.1,,12.5,,,,,18.9,220.9,1009.0,58.4,9.4,,,05:35:19,1593729319,18:19:38,1593775178,0.48,"Rain, Partially cloudy",rain,"['48894099999', '48900099999', 'VVTS']",obs
